ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
0.148898068494,0.0,-0.00556488015761,22.1345279226,0.186371,0.95060000748,4.88245,5.07725,5.69229,7.02132,10.0538,14.9572,20.1096,31.0376,69.1308,200.0,68.6617,37.4717,25.9025,19.9076,13.8406,9.90375,8.14255,7.33772,7.1192
0.148898068494,0.0,-0.00581708015761,22.1345289861,0.18515,0.955407123381,4.88978,5.08499,5.70112,7.03247,10.0704,14.9833,20.1465,31.1005,69.3166,200.0,68.5359,37.417,25.8683,19.8828,13.8245,9.89275,8.13379,7.33002,7.11189
0.148898068494,0.0,-0.00506035615761,22.1345294493,0.183919,0.967496532858,4.89718,5.09298,5.71046,7.04463,10.0895,15.0151,20.194,31.1888,69.6291,200.0,68.3266,37.3374,25.8223,19.8512,13.8053,9.88046,8.12439,7.32202,7.10453
0.148898068494,0.0,0.00383805584239,22.1345293964,0.182597,0.983224224334,4.90514,5.10164,5.72065,7.05805,10.1108,15.0514,20.249,31.2934,70.0146,200.0,68.0714,37.2429,25.7688,19.8148,13.7835,9.86681,8.11408,7.31334,7.09663
0.148898068494,0.0,0.00374215984239,22.1345292478,0.181274,1.00093434978,4.9131,5.11034,5.73097,7.07173,10.1328,15.0893,20.3069,31.4052,70.4379,200.0,67.7954,37.1421,25.7122,19.7767,13.761,9.85283,8.10362,7.3046,7.08873
0.148811466285,0.0,0.00345115184239,22.1345565647,0.179952,1.01889657666,4.92107,5.11906,5.74131,7.08545,10.1549,15.1274,20.3653,31.5183,70.8695,200.0,67.5182,37.0408,25.6554,19.7385,13.7385,9.83882,8.09314,7.29585,7.08083
0.148811466285,0.0,0.00326543184239,22.1345557958,0.17863,1.02678047592,4.92901,5.12751,5.75105,7.09789,10.1739,15.1579,20.4094,31.5967,71.1244,200.0,67.3545,36.9732,25.6143,19.7093,13.7199,9.82649,8.08345,7.28742,7.07291
0.148811466285,0.0,0.00318540384239,22.1345564649,0.177307,1.02303333194,4.93694,5.13567,5.76008,7.10884,10.189,15.1794,20.4369,31.6345,71.1719,200.0,67.3207,36.9441,25.5914,19.6905,13.706,9.81609,8.07467,7.27936,7.06497
0.148811466285,0.0,0.00291026384239,22.1345564755,0.175985,1.01457647488,4.94487,5.14371,5.76882,7.11918,10.2027,15.1973,20.4576,31.6557,71.1353,200.0,67.3393,36.9306,25.5758,19.676,13.694,9.80646,8.06626,7.27145,7.05701
0.148811466285,0.0,0.00284081584239,22.1345562602,0.174662,1.00450960642,4.95279,5.15171,5.77747,7.1293,10.2158,15.2139,20.476,31.6713,71.0702,200.0,67.3759,36.9224,25.5627,19.6628,13.6826,9.79709,8.05798,7.2636,7.04906
0.148811466285,0.0,-0.00354838815761,22.1345560722,0.173401,0.993984371727,4.96034,5.15931,5.78566,7.13884,10.228,15.229,20.4922,31.683,70.9922,200.0,67.4213,36.9176,25.5516,19.6511,13.6721,9.78831,8.05014,7.25613,7.04146
0.148724897662,0.0,-0.00774870815761,22.1345836809,0.17218,0.983636753947,4.96765,5.16666,5.79358,7.14805,10.2398,15.2435,20.5076,31.6937,70.9141,200.0,67.4672,36.9135,25.5411,19.6399,13.662,9.77983,8.04257,7.24891,7.03412
0.148724897662,0.0,-0.00794414415761,22.1345835899,0.170959,0.973673017889,4.97496,5.17402,5.80152,7.1573,10.2517,15.2583,20.5235,31.7056,70.8432,200.0,67.5089,36.9081,25.53,19.6284,13.6517,9.77129,8.03497,7.24167,7.02677
0.148811466285,0.0,-0.00823510015761,22.1345558323,0.169739,0.970802499336,4.98228,5.18157,5.80988,7.16747,10.2659,15.2785,20.5496,31.7423,70.897,200.0,67.4709,36.8792,25.5079,19.6105,13.6386,9.76157,8.02682,7.23421,7.01944
0.148898068494,0.0,-0.00119208815761,22.1345300131,0.168447,0.980789153705,4.99005,5.18989,5.81953,7.17991,10.2851,15.3101,20.596,31.8266,71.1835,200.0,67.2842,36.8054,25.4642,19.5799,13.6196,9.74915,8.01718,7.22591,7.01171
0.148898068494,0.0,0.00176861584239,22.1345308228,0.167124,1.00008637224,4.99801,5.19864,5.82997,7.19384,10.3077,15.3494,20.6566,31.945,71.6401,200.0,66.9927,36.7,25.4055,19.5406,13.5965,9.73495,8.00661,7.21712,7.00381
0.148984704296,0.0,0.00153420784239,22.1345030301,0.165802,1.02395579399,5.00599,5.20752,5.84069,7.20837,10.3318,15.3924,20.724,32.0801,72.1839,200.0,66.6526,36.58,25.3399,19.4973,13.5717,9.72001,7.99569,7.2082,6.99593
0.148898068494,0.0,0.00140508784239,22.1345280672,0.16448,1.0425081674,5.01395,5.21626,5.85109,7.22222,10.3543,15.4313,20.7839,32.197,72.6368,200.0,66.3734,36.4779,25.2827,19.4588,13.549,9.70595,7.98519,7.19944,6.98803
0.148898068494,0.0,0.00138165984239,22.1345279129,0.163157,1.04969305815,5.0219,5.2247,5.86079,7.2346,10.373,15.4614,20.8273,32.2736,72.8838,200.0,66.2195,36.4131,25.2429,19.4303,13.5308,9.69376,7.97557,7.19104,6.98011
0.148811466285,0.0,0.00116311984239,22.1345558934,0.161835,1.04969878773,5.02984,5.23296,5.87005,7.24603,10.3894,15.4858,20.8602,32.3246,72.9992,200.0,66.1442,36.3717,25.2142,19.4082,13.5154,9.68273,7.9665,7.18287,6.97218
0.148811466285,0.0,0.00115027184239,22.1345558588,0.160512,1.04689702411,5.03777,5.24114,5.87914,7.25709,10.4049,15.5081,20.889,32.3656,73.0626,200.0,66.0994,36.3394,25.1898,19.3886,13.5011,9.67217,7.95765,7.17478,6.96424
0.148724897662,0.0,0.000942311842392,22.1345835535,0.15919,1.04300664068,5.0457,5.2493,5.88816,7.26801,10.42,15.5294,20.9162,32.4026,73.1058,200.0,66.0664,36.3106,25.1671,19.3699,13.4873,9.66178,7.94888,7.16672,6.95629
0.148724897662,0.0,0.000940043842392,22.1345834619,0.157867,1.03890426287,5.05363,5.25745,5.89717,7.2789,10.435,15.5506,20.9431,32.4388,73.1451,200.0,66.0357,36.2825,25.1446,19.3514,13.4735,9.65142,7.94013,7.15867,6.94835
0.148724897662,0.0,0.000742663842389,22.1345834152,0.156545,1.03491074703,5.06156,5.2656,5.90618,7.28981,10.4501,15.5719,20.9701,32.4754,73.1862,200.0,66.0038,36.254,25.122,19.3329,13.4597,9.64105,7.93137,7.15062,6.9404
0.148724897662,0.0,0.000650571842392,22.1345833771,0.155223,1.0312037101,5.06949,5.27375,5.91521,7.30075,10.4652,15.5933,20.9975,32.513,73.2326,200.0,65.9687,36.2246,25.0989,19.314,13.4457,9.63063,7.92258,7.14256,6.93246
0.148724897662,0.0,0.000664171842386,22.1345833627,0.1539,1.02779461122,5.07742,5.28192,5.92426,7.31173,10.4805,15.615,21.0254,32.5516,73.2845,200.0,65.9303,36.1941,25.0754,19.2949,13.4317,9.62015,7.91377,7.13449,6.92451
0.148811466285,0.0,0.000482659842394,22.1345555706,0.152578,1.02474074617,5.08535,5.29009,5.93333,7.32275,10.4959,15.637,21.0537,32.5915,73.3427,200.0,65.888,36.1626,25.0513,19.2754,13.4175,9.60962,7.90494,7.12641,6.91657
0.148811466285,0.0,0.000506839842386,22.1345555637,0.151255,1.02209941073,5.09328,5.29828,5.94242,7.33383,10.5114,15.6593,21.0827,32.6328,73.4084,200.0,65.8412,36.1296,25.0266,19.2556,13.4031,9.59902,7.89607,7.11831,6.90863
0.148898068494,0.0,0.000335907842392,22.1345277847,0.149933,1.01969871757,5.10121,5.30647,5.95153,7.34493,10.527,15.6818,21.112,32.675,73.4786,200.0,65.7917,36.0959,25.0015,19.2356,13.3886,9.58838,7.88718,7.11021,6.90069
0.148898068494,0.0,0.000370667842389,22.1345277809,0.14861,1.01759596246,5.10914,5.31467,5.96066,7.35608,10.5426,15.7045,21.1417,32.7182,73.554,200.0,65.7389,36.0612,24.9759,19.2153,13.374,9.5777,7.87827,7.1021,6.89275
0.148898068494,0.0,0.000210315842386,22.1345277806,0.147288,1.01573384963,5.11708,5.32287,5.9698,7.36726,10.5584,15.7274,21.1718,32.7623,73.634,200.0,65.6834,36.0256,24.95,19.1948,13.3594,9.56697,7.86934,7.09398,6.88481
0.148811466285,0.0,0.000155251842392,22.1345555565,0.145966,1.01415248612,5.12501,5.33109,5.97896,7.37847,10.5742,15.7506,21.2022,32.8074,73.7189,200.0,65.625,35.9892,24.9236,19.1741,13.3446,9.5562,7.86039,7.08585,6.87687
0.148811466285,0.0,0.000205879842395,22.1345555565,0.144643,1.01278884656,5.13294,5.33931,5.98813,7.38972,10.5902,15.7739,21.233,32.8533,73.8078,200.0,65.564,35.9521,24.8969,19.1531,13.3297,9.54539,7.85142,7.07771,6.86893
0.148724897662,0.0,6.13958423916e-05,22.1345833335,0.143321,1.01166584928,5.14088,5.34753,5.99732,7.40099,10.6062,15.7974,21.2642,32.9,73.9012,200.0,65.5004,35.9142,24.8698,19.132,13.3147,9.53454,7.84244,7.06957,6.86099
0.148724897662,0.0,0.00012260384238,22.1345833333,0.141998,1.01084079006,5.14881,5.35576,6.00652,7.4123,10.6222,15.8211,21.2958,32.9478,74.0,200.0,65.4337,35.8753,24.8423,19.1106,13.2997,9.52365,7.83343,7.06142,6.85306
0.148811466285,0.0,-1.13001576056e-05,22.1345555556,0.140676,1.01013605197,5.15675,5.364,6.01574,7.42363,10.6384,15.8449,21.3276,32.996,74.1009,200.0,65.3655,35.836,24.8146,19.089,13.2845,9.51273,7.82441,7.05327,6.84512
0.148811466285,0.0,6.04878423917e-05,22.1345555556,0.139353,1.00959174207,5.16468,5.37224,6.02496,7.43499,10.6546,15.8688,21.3596,33.0448,74.2049,200.0,65.2956,35.7962,24.7867,19.0674,13.2693,9.50179,7.81538,7.0451,6.83718
0.148811466285,0.0,-6.28361576056e-05,22.1345555556,0.138031,1.00917921245,5.17262,5.38048,6.03419,7.44635,10.6708,15.8929,21.3918,33.094,74.3112,200.0,65.2243,35.756,24.7585,19.0456,13.2541,9.49083,7.80634,7.03694,6.82925
0.148811466285,0.0,-8.08721576202e-05,22.1345555558,0.136709,1.00890992229,5.18055,5.38873,6.04343,7.45774,10.6871,15.9171,21.4242,33.1438,74.4202,200.0,65.1514,35.7153,24.7302,19.0237,13.2388,9.47984,7.79729,7.02877,6.82131
0.148811466285,0.0,6.78384239169e-06,22.1345555556,0.135386,1.00873803495,5.18849,5.39698,6.05268,7.46914,10.7034,15.9413,21.4567,33.194,74.531,200.0,65.0775,35.6743,24.7016,19.0017,13.2235,9.46884,7.78823,7.0206,6.81337
0.148811466285,0.0,-0.000100672157606,22.1345555559,0.134064,1.00868073917,5.19642,5.40523,6.06193,7.48056,10.7198,15.9656,21.4895,33.2445,74.644,200.0,65.0023,35.6329,24.673,18.9797,13.2081,9.45782,7.77916,7.01242,6.80544
0.148811466285,0.0,-2.43615760828e-06,22.1345555561,0.132741,1.00879533073,5.20436,5.41349,6.0712,7.492,10.7362,15.9901,21.5225,33.2957,74.7601,200.0,64.9252,35.591,24.644,18.9574,13.1926,9.44677,7.77008,7.00424,6.7975
0.148811466285,0.0,-9.93121576202e-05,22.1345555557,0.131419,1.00890992229,5.2123,5.42175,6.08046,7.50344,10.7526,16.0146,21.5555,33.3469,74.8762,200.0,64.8482,35.5491,24.6151,18.9352,13.1772,9.43573,7.761,6.99606,6.78957
0.148811466285,0.0,9.50384239448e-06,22.1345555559,0.130096,1.00905889132,5.22023,5.43001,6.08973,7.51488,10.769,16.0391,21.5885,33.3982,74.993,200.0,64.7708,35.5071,24.5861,18.9129,13.1617,9.42467,7.75192,6.98788,6.78163
0.148811466285,0.0,-7.67921576084e-05,22.1345555556,0.128774,1.00921358992,5.22817,5.43827,6.099,7.52633,10.7854,16.0636,21.6216,33.4496,75.1099,200.0,64.6934,35.465,24.5571,18.8907,13.1463,9.41362,7.74284,6.9797,6.77369
0.148811466285,0.0,-5.78001576084e-05,22.1345555558,0.127452,1.00938547726,5.2361,5.44653,6.10827,7.53778,10.8018,16.0881,21.6546,33.501,75.2272,200.0,64.6157,35.4229,24.5281,18.8684,13.1308,9.40257,7.73376,6.97152,6.76576
0.148811466285,0.0,6.68838423945e-05,22.1345555556,0.126129,1.00953444629,5.24404,5.45478,6.11753,7.54922,10.8183,16.1126,21.6877,33.5523,75.344,200.0,64.5384,35.3809,24.4991,18.8461,13.1153,9.39151,7.72467,6.96334,6.75782
0.148811466285,0.0,-3.54415762016e-06,22.1345555557,0.124807,1.00967195616,5.25198,5.46304,6.1268,7.56066,10.8347,16.1371,21.7207,33.6036,75.4607,200.0,64.4611,35.3389,24.4701,18.8239,13.0999,9.38046,7.71559,6.95515,6.74989
0.148811466285,0.0,0.000131719842393,22.1345555557,0.123484,1.00986103223,5.25991,5.4713,6.13607,7.57211,10.8511,16.1617,21.7538,33.6551,75.5782,200.0,64.3833,35.2968,24.441,18.8016,13.0844,9.3694,7.70651,6.94697,6.74195
0.148811466285,0.0,7.18718423916e-05,22.1345555556,0.122162,1.00991832801,5.26785,5.47956,6.14533,7.58354,10.8675,16.1861,21.7867,33.7061,75.6933,200.0,64.3069,35.2551,24.4122,18.7794,13.069,9.35837,7.69743,6.93879,6.73402
0.148811466285,0.0,0.000217715842393,22.1345555556,0.120839,1.00988968012,5.27578,5.48781,6.15459,7.59497,10.8839,16.2105,21.8195,33.7567,75.8068,200.0,64.2314,35.2136,24.3835,18.7573,13.0536,9.34734,7.68836,6.93062,6.72608
0.148811466285,0.0,0.000168447842381,22.1345555561,0.119517,1.00974071109,5.28372,5.49606,6.16384,7.60637,10.9002,16.2347,21.8521,33.807,75.918,200.0,64.1572,35.1725,24.3549,18.7353,13.0383,9.33634,7.6793,6.92244,6.71815
0.148811466285,0.0,0.000224467842393,22.1345555559,0.118195,1.00948860966,5.29165,5.50431,6.17308,7.61776,10.9165,16.2589,21.8845,33.8568,76.0272,200.0,64.0841,35.1318,24.3265,18.7134,13.023,9.32535,7.67025,6.91427,6.71021
0.148811466285,0.0,0.000386179842392,22.134555557,0.116872,1.00908180963,5.29959,5.51256,6.18231,7.62913,10.9327,16.2829,21.9167,33.9061,76.1336,200.0,64.0126,35.0915,24.2983,18.6916,13.0077,9.31438,7.66121,6.90611,6.70227
0.148811466285,0.0,0.000352779842393,22.1345555568,0.11555,1.00854895888,5.30752,5.52079,6.19153,7.64048,10.9489,16.3069,21.9487,33.9548,76.2373,200.0,63.9425,35.0516,24.2704,18.6699,12.9925,9.30344,7.65218,6.89795,6.69434
0.148811466285,0.0,0.000525071842381,22.1345555572,0.114227,1.00793589404,5.31546,5.52903,6.20075,7.65182,10.9651,16.3308,21.9806,34.0033,76.3396,200.0,63.8732,35.012,24.2425,18.6483,12.9773,9.29251,7.64315,6.88979,6.6864
0.148811466285,0.0,0.000502251842392,22.1345555599,0.112905,1.00706499819,5.32339,5.53726,6.20995,7.66312,10.9811,16.3544,22.0121,34.0508,76.437,200.0,63.8066,34.9732,24.215,18.6269,12.9623,9.28161,7.63414,6.88164,6.67846
0.148811466285,0.0,0.000685123842393,22.13455556,0.111582,1.00598783753,5.33133,5.54549,6.21914,7.67439,10.9971,16.3779,22.0432,34.0975,76.5303,200.0,63.7421,34.935,24.1878,18.6057,12.9473,9.27075,7.62515,6.87349,6.67052
0.148724897662,0.0,0.000672883842393,22.1345833415,0.11026,1.00466430503,5.33926,5.55371,6.22831,7.68563,11.013,16.4012,22.074,34.1433,76.6189,200.0,63.6803,34.8976,24.161,18.5847,12.9324,9.25993,7.61618,6.86536,6.66258
0.148724897662,0.0,0.000765931842381,22.1345833416,0.108938,1.00311731898,5.34719,5.56192,6.23746,7.69684,11.0289,16.4243,22.1044,34.1882,76.7031,200.0,63.6208,34.8609,24.1345,18.5638,12.9175,9.24914,7.60722,6.85722,6.65465
0.148724897662,0.0,0.000964671842392,22.1345833467,0.107615,1.00128958361,5.35513,5.57012,6.2466,7.70801,11.0446,16.4471,22.1344,34.232,76.7819,200.0,63.5642,34.825,24.1084,18.5432,12.9028,9.2384,7.59828,6.8491,6.64671
0.148724897662,0.0,0.000968299842393,22.1345833473,0.106293,0.999209746818,5.36306,5.57832,6.25572,7.71914,11.0602,16.4698,22.164,34.2749,76.8557,200.0,63.5102,34.7899,24.0826,18.5228,12.8882,9.22769,7.58936,6.84099,6.63877
0.148811466285,0.0,0.00117761984239,22.1345555722,0.10497,0.996923645216,5.37099,5.58651,6.26483,7.73025,11.0758,16.4922,22.1932,34.317,76.9256,200.0,63.4584,34.7555,24.0572,18.5026,12.8736,9.21701,7.58046,6.83288,6.63083
0.148811466285,0.0,0.00119182784238,22.134555581,0.103648,0.994259391468,5.37892,5.59469,6.27391,7.74129,11.0912,16.5144,22.2219,34.3576,76.9881,200.0,63.4105,34.7222,24.0323,18.4827,12.8592,9.2064,7.57158,6.82478,6.62288
0.148811466285,0.0,0.00141172784239,22.1345555829,0.102325,0.991268551778,5.38685,5.60286,6.28297,7.7523,11.1066,16.5362,22.25,34.397,77.0442,200.0,63.3661,34.6899,24.0079,18.4631,12.8449,9.19583,7.56273,6.81669,6.61494
0.148811466285,0.0,-0.00569216815761,22.1345555933,0.101074,0.987899559943,5.39436,5.61057,6.2915,7.76263,11.1209,16.5564,22.2757,34.4321,77.087,200.0,63.3296,34.661,23.9856,18.445,12.8316,9.18591,7.55439,6.80905,6.60743
0.148811466285,0.0,-0.00865338215761,22.1345555957,0.0998535,0.984181063852,5.40168,5.61809,6.2998,7.77265,11.1347,16.5758,22.3002,34.4648,77.1203,200.0,63.2985,34.6341,23.9644,18.4276,12.8188,9.1763,7.54629,6.80161,6.60009
0.148811466285,0.0,-0.00853963335762,22.1345556087,0.0986328,0.980067226883,5.40899,5.62559,6.30807,7.78261,11.1483,16.5948,22.324,34.4959,77.1459,200.0,63.2717,34.6085,23.9438,18.4106,12.8061,9.16676,7.53821,6.79419,6.59276
0.148811466285,0.0,-0.00333043815761,22.1345563034,0.0973612,0.983212765178,5.41663,5.63361,6.31718,7.79403,11.1651,16.6209,22.3604,34.5565,77.3152,200.0,63.1653,34.5587,23.9115,18.3867,12.7901,9.15566,7.52926,6.78623,6.58514
0.148898068494,0.0,0.00189436664239,22.1345305223,0.0960388,0.99856230451,5.42459,5.6423,6.32745,7.80762,11.1869,16.6582,22.4172,34.6657,77.725,200.0,62.9283,34.4694,23.8604,18.3517,12.769,9.14226,7.51907,6.7776,6.57723
0.148984704296,0.0,0.00204446104239,22.1345032229,0.0947164,1.02160093745,5.43257,5.65121,6.33824,7.8223,11.2114,16.702,22.4863,34.8047,78.2887,200.0,62.6129,34.3568,23.7982,18.3104,12.745,9.12769,7.50832,6.76874,6.56934
0.148984704296,0.0,0.00219984504239,22.1345008341,0.093394,1.04233628006,5.44054,5.66005,6.34888,7.83666,11.2351,16.7441,22.5519,34.9356,78.8132,200.0,62.3234,34.2516,23.7395,18.2711,12.722,9.11348,7.49775,6.75996,6.56145
0.148898068494,0.0,0.00237055904238,22.1345278436,0.0920715,1.05211094004,5.44849,5.66859,6.3588,7.84948,11.255,16.7768,22.6003,35.0245,79.1233,200.0,62.1478,34.1803,23.6968,18.2409,12.703,9.10096,7.48797,6.75149,6.55353
0.148898068494,0.0,0.00252652264239,22.134528188,0.0907491,1.05260368375,5.45643,5.67686,6.36809,7.86099,11.2716,16.8017,22.634,35.0774,79.2484,200.0,62.0675,34.1374,23.6674,18.2184,12.6874,9.08986,7.47887,6.7433,6.5456
0.148811466285,0.0,0.00269777584239,22.1345560557,0.0894267,1.04874194821,5.46436,5.685,6.37709,7.87187,11.2866,16.8228,22.6608,35.1134,79.2862,200.0,62.0317,34.1078,23.6442,18.1995,12.6735,9.07943,7.47008,6.73524,6.53766
0.148724897662,0.0,0.00288435904239,22.1345837908,0.0881042,1.04266859558,5.47228,5.69309,6.38595,7.88243,11.3008,16.842,22.684,35.1407,79.2797,200.0,62.0185,34.0849,23.6242,18.1824,12.6603,9.06934,7.46145,6.72724,6.52971
0.148724897662,0.0,0.00305619184238,22.1345837255,0.0867818,1.03532900622,5.4802,5.70113,6.39472,7.89282,11.3146,16.8602,22.7052,35.1631,79.2479,199.863,62.0181,34.0659,23.606,18.1663,12.6476,9.05943,7.45291,6.71928,6.52176
0.148638362619,0.0,0.00324331424239,22.1346114557,0.0854594,1.02713570975,5.48813,5.70915,6.40342,7.90307,11.328,16.8776,22.7251,35.1822,79.1993,199.36,62.0265,34.0494,23.589,18.151,12.6352,9.04966,7.44443,6.71134,6.5138
0.148724897662,0.0,0.00343572624239,22.1345836535,0.084137,1.01823767519,5.49605,5.71715,6.41209,7.91323,11.3412,16.8944,22.7437,35.1984,79.1368,198.853,62.0423,34.035,23.573,18.1362,12.6231,9.03999,7.436,6.70343,6.50585
0.148724897662,0.0,0.00364346824239,22.1345836436,0.0828145,1.00869792791,5.50397,5.72513,6.4207,7.92329,11.3542,16.9106,22.7613,35.2121,79.062,198.342,62.0646,34.0226,23.5579,18.1219,12.6112,9.03041,7.42762,6.69553,6.49789
0.148724897662,0.0,0.00383645984238,22.1345836476,0.0814921,0.99853365662,5.51188,5.7331,6.42927,7.93325,11.3669,16.9262,22.7779,35.2234,78.9752,197.826,62.0935,34.0121,23.5437,18.1082,12.5995,9.02093,7.41928,6.68765,6.48994
0.148811466285,0.0,-0.00412814455761,22.134555884,0.0802511,0.987744861338,5.51931,5.74053,6.43723,7.94242,11.3784,16.9398,22.7915,35.2291,78.8696,197.304,62.1335,34.006,23.5322,18.0963,12.589,9.01222,7.41153,6.68028,6.48247
0.148811466285,0.0,-0.00598598615761,22.1345559078,0.0790304,0.976302894169,5.52662,5.74782,6.445,7.95132,11.3894,16.9525,22.8035,35.2315,78.7501,196.778,62.1817,34.0025,23.522,18.0852,12.579,9.00377,7.40398,6.67307,6.47512
0.148811466285,0.0,-0.00580894495761,22.1345559348,0.0778097,0.964202025536,5.53393,5.75509,6.45273,7.96012,11.4002,16.9646,22.8144,35.2314,78.6184,196.247,62.237,34.0011,23.5127,18.0747,12.5691,8.99542,7.39647,6.66587,6.46777
0.148898068494,0.0,-0.00562702095762,22.1345281655,0.076589,0.960197050548,5.54124,5.7626,6.461,7.97008,11.4138,16.9836,22.8383,35.2625,78.6446,195.776,62.2081,33.9748,23.4918,18.0575,12.5564,8.98584,7.38838,6.65844,6.46044
0.148898068494,0.0,-0.00339197255761,22.134529449,0.0753479,0.968292944193,5.54871,5.77058,6.47023,7.98196,11.4321,17.0134,22.8819,35.3413,78.9081,195.392,62.0524,33.9109,23.4532,18.0301,12.5389,8.97425,7.37929,6.65053,6.45301
0.148898068494,0.0,0.00497088544239,22.1345296817,0.0740255,0.983017959528,5.55666,5.77925,6.48048,7.9955,11.4537,17.0504,22.9382,35.4492,79.3101,195.056,61.8241,33.8244,23.4033,17.9958,12.5182,8.96099,7.36916,6.64192,6.4451
0.148898068494,0.0,0.00521907344239,22.1345293858,0.072703,1.00029836663,5.56463,5.78801,6.49091,8.00942,11.4763,17.0897,22.9987,35.5674,79.766,194.738,61.5708,33.7303,23.3499,17.9596,12.4965,8.94735,7.35886,6.63325,6.4372
0.148898068494,0.0,0.00545251104238,22.1345284155,0.0713806,1.01612919051,5.57259,5.79672,6.50125,8.02314,11.4984,17.1278,23.0571,35.6803,80.1967,194.408,61.3337,33.6409,23.2987,17.9245,12.4753,8.93394,7.34866,6.62461,6.42929
0.148898068494,0.0,0.00570123824239,22.134528269,0.0700582,1.02050085849,5.58054,5.8051,6.51081,8.0352,11.5164,17.156,23.097,35.7484,80.399,193.997,61.2136,33.5862,23.2637,17.8988,12.4584,8.92225,7.33928,6.61631,6.42137
0.148898068494,0.0,0.00595525504239,22.1345292349,0.0687358,1.01270863247,5.58846,5.81313,6.51953,8.04549,11.5299,17.1736,23.1172,35.7685,80.3562,193.499,61.2169,33.5682,23.246,17.8831,12.4458,8.9124,7.33076,6.60836,6.41342
0.148898068494,0.0,-0.000924162957608,22.1345294656,0.0674845,0.999123803149,5.59594,5.82055,6.52736,8.05432,11.5405,17.1849,23.1263,35.7629,80.1914,192.96,61.2832,33.5698,23.238,17.8731,12.4361,8.904,7.32314,6.60101,6.40588
0.148811466285,0.0,-0.00376093815762,22.1345571509,0.0662638,0.982553863714,5.60324,5.82768,6.53477,8.06245,11.5496,17.1929,23.1297,35.7445,79.9658,192.399,61.382,33.5813,23.2348,17.8662,12.4279,8.8963,7.31594,6.59394,6.39852
0.148811466285,0.0,-0.00353283055761,22.1345570077,0.0650431,0.964224943848,5.61054,5.83477,6.54206,8.07032,11.558,17.1994,23.1303,35.7192,79.7072,191.826,61.4995,33.5983,23.2342,17.8606,12.4203,8.88887,7.30886,6.58691,6.39116
0.148724897662,0.0,-0.00329984015761,22.1345833364,0.0638224,0.952307421709,5.61784,5.84204,6.54978,8.07912,11.5688,17.2115,23.1413,35.7191,79.5767,191.299,61.5516,33.5958,23.2244,17.8498,12.4103,8.88046,7.30133,6.57971,6.38382
0.148811466285,0.0,-0.00306196695761,22.1345561625,0.0626017,0.951906351252,5.62517,5.84964,6.5583,8.0896,11.5837,17.2336,23.1708,35.7641,79.6726,190.854,61.4851,33.5585,23.1983,17.8297,12.3962,8.87033,7.29298,6.57217,6.37649
0.148724897662,0.0,-0.00281921095761,22.1345842322,0.061381,0.958650064501,5.6325,5.85746,6.5673,8.10112,11.6012,17.2619,23.2119,35.8372,79.9092,190.459,61.3452,33.4996,23.1622,17.8037,12.3796,8.85914,7.28412,6.56443,6.36918
0.148811466285,0.0,-0.00257157215762,22.1345563172,0.0601603,0.968075220231,5.63984,5.86535,6.57649,8.11303,11.6198,17.2926,23.2574,35.9209,80.1999,190.082,61.1782,33.4326,23.1222,17.7756,12.3619,8.84754,7.27508,6.55661,6.36187
0.148811466285,0.0,0.000743271442393,22.1345560952,0.0589091,0.978216573205,5.64737,5.87346,6.58594,8.12532,11.639,17.3245,23.3048,36.0089,80.5089,189.711,61.0027,33.3627,23.0807,17.7464,12.3437,8.83559,7.26578,6.54858,6.35438
0.148811466285,0.0,0.00816188464239,22.1345559134,0.0575867,0.988203227574,5.65532,5.88201,6.59589,8.13821,11.659,17.3577,23.3539,36.0991,80.8223,189.339,60.8253,33.2911,23.0378,17.7162,12.3247,8.82306,7.256,6.54012,6.34646
0.148811466285,0.0,0.00847582784239,22.1345557873,0.0562642,0.997645572038,5.66327,5.89054,6.6058,8.15102,11.6788,17.3903,23.4021,36.1873,81.1264,188.962,60.6539,33.2213,22.9958,17.6865,12.3059,8.81063,7.24627,6.53167,6.33855
0.148811466285,0.0,0.00877502064238,22.1345555634,0.0549418,1.00308294151,5.67122,5.89895,6.61543,8.16324,11.6972,17.4195,23.4438,36.2598,81.3504,188.558,60.5233,33.1635,22.9594,17.66,12.2886,8.79879,7.23682,6.52334,6.33062
0.148898068494,0.0,0.00296485904239,22.1345297848,0.0536804,0.996081397257,5.67878,5.90662,6.62378,8.17311,11.7102,17.4366,23.4636,36.2802,81.3168,188.066,60.5213,33.1447,22.9417,17.6445,12.2764,8.78931,7.22865,6.51574,6.32304
0.148984704296,0.0,-0.000826699757607,22.1345033441,0.0524597,0.977196708329,5.68607,5.91368,6.63101,8.18086,11.7183,17.4424,23.4629,36.2515,81.04,187.493,60.6415,33.1626,22.9415,17.6392,12.2689,8.78192,7.2216,6.50872,6.31568
